Ref_Frame_Lat_Pos [deg],Ref_Frame_Long_Pos [deg],Ref_Frame_Alt_Pos [m],Drone_Lat_Pos [deg],Drone_Long_Pos [deg],Drone_Alt_Pos [m],de_X_pos [m],dn_Y_pos [m],du_Z_pos [m]
[52.211309],[21.001001],[0.],[52.21274465],[21.00207762],[16.50273793],-73.59360923783711,-159.74556638082896,16.50031288706869
[52.211309],[21.001001],[0.],[52.21141059],[21.00205746],[2.34834392],-72.213753975897,-11.303665033768453,2.3479259494192966
[52.211309],[21.001001],[0.],[52.21274465],[21.00207762],[16.50273793],-73.59360923783711,-159.74556638082896,16.50031288706869
[52.211309],[21.001001],[0.],[52.21141042],[21.00208032],[2.35498794],-73.77644076380699,-11.284168143157594,2.3545521579031594
[52.211309],[21.001001],[0.],[52.21275965],[21.00210099],[16.6888433],-75.19110985673805,-161.41482132756346,16.68635761573363
[52.211309],[21.001001],[0.],[52.21141042],[21.00208032],[2.35498794],-73.77644076380699,-11.284168143157594,2.3545521579031594
[52.211309],[21.001001],[0.],[52.21141024],[21.00210318],[2.36076519],-75.33905685979092,-11.264463266886592,2.3603112165793037
[52.211309],[21.001001],[0.],[52.21277465],[21.00212436],[16.87394177],-76.78864532525513,-163.08410745996977,16.87139461024851
[52.211309],[21.001001],[0.],[52.21141006],[21.00212604],[2.365699],-76.90164333811371,-11.244554818252373,2.365226445312939
[52.211309],[21.001001],[0.],[52.21278965],[21.00214773],[17.05803329],-78.38621589509319,-164.7534244734387,17.055423819345084
[52.211309],[21.001001],[0.],[52.21140988],[21.0021489],[2.36980657],-78.46424294786969,-11.224453834158304,2.369315066528024
[52.211309],[21.001001],[0.],[52.21280466],[21.0021711],[17.24111784],-79.98382185796075,-166.4227720796396,17.238445211311994
[52.211309],[21.001001],[0.],[52.2114097],[21.00217177],[2.3730983],-80.02689855877786,-11.204177573809584,2.372587451785533
[52.211309],[21.001001],[0.],[52.2114097],[21.00217177],[2.3730983],-80.02689855877786,-11.204177573809584,2.372587451785533
[52.211309],[21.001001],[0.],[52.21281966],[21.00219447],[17.4231954],-81.58146345730019,-168.09214996122142,17.42045878982956
[52.211309],[21.001001],[0.],[52.21140951],[21.00219463],[2.3755773],-81.58965153218126,-11.18374884986062,2.3750467371691513
[52.211309],[21.001001],[0.],[52.21283466],[21.00221785],[17.60426602],-83.1791409943856,-169.76155784896252,17.60146458372184
[52.211309],[21.001001],[0.],[52.21140933],[21.00221749],[2.37723938],-83.15254014508575,-11.163195168455793,2.376688710619184
[52.211309],[21.001001],[0.],[52.21284967],[21.00224122],[17.78432976],-84.7768547674469,-171.43099547222465,17.78146265999721
[52.211309],[21.001001],[0.],[52.21284967],[21.00224122],[17.78432976],-84.7768547674469,-171.43099547222465,17.78146265999721
[52.211309],[21.001001],[0.],[52.21140915],[21.00224036],[2.37807313],-84.71559812724018,-11.142547650557944,2.377501966557229
[52.211309],[21.001001],[0.],[52.21286467],[21.00226459],[17.96338671],-86.37460507819252,-173.10046257877167,17.960453108946517
[52.211309],[21.001001],[0.],[52.21140896],[21.00226323],[2.37806038],-86.27885337408952,-11.121839844981512,2.377468338044906
[52.211309],[21.001001],[0.],[52.21287967],[21.00228797],[18.141437],-87.97239223202659,-174.76995892769145,18.138436051593867
[52.211309],[21.001001],[0.],[52.21140896],[21.00226323],[2.37806038],-86.27885337408952,-11.121839844981512,2.377468338044906
[52.211309],[21.001001],[0.],[52.21287967],[21.00228797],[18.141437],-87.97239223202659,-174.76995892769145,18.138436051593867
[52.211309],[21.001001],[0.],[52.21140877],[21.0022861],[2.37717693],-87.84232688234083,-11.101106424635296,2.376563626964827
[52.211309],[21.001001],[0.],[52.21289468],[21.00231134],[18.31848076],-89.57021653631011,-176.43948430213624,18.315411636902308
[52.211309],[21.001001],[0.],[52.21140877],[21.0022861],[2.37717693],-87.84232688234083,-11.101106424635296,2.376563626964827
[52.211309],[21.001001],[0.],[52.21289468],[21.00231134],[18.31848076],-89.57021653631011,-176.43948430213624,18.315411636902308
[52.211309],[21.001001],[0.],[52.21140859],[21.00230898],[2.37539345],-89.40603194162483,-11.080381812689362,2.374758508356961
[52.211309],[21.001001],[0.],[52.21290968],[21.00233472],[18.49451818],-91.1680782966645,-178.10903849799814,18.491380039911487
[52.211309],[21.001001],[0.],[52.21290968],[21.00233472],[18.49451818],-91.1680782966645,-178.10903849799814,18.491380039911487
[52.211309],[21.001001],[0.],[52.21292469],[21.00235809],[18.66954946],-92.76597781697195,-179.77862133664914,18.66634146732526
[52.211309],[21.001001],[0.],[52.2114084],[21.00233186],[2.37267678],-90.96997377183358,-11.059699113800635,2.3720198035530258
[52.211309],[21.001001],[0.],[52.21292469],[21.00235809],[18.66954946],-92.76597781697195,-179.77862133664914,18.66634146732526
[52.211309],[21.001001],[0.],[52.21140822],[21.00235474],[2.368991],-92.53414920958036,-11.039088568982898,2.368311607093867
[52.211309],[21.001001],[0.],[52.21293969],[21.00238147],[18.84357483],-94.36391539676649,-181.44823265715584,18.84029614354203
[52.211309],[21.001001],[0.],[52.21140802],[21.00237762],[2.36379427],-94.0980268489964,-11.01722527684652,2.363092079860037
[52.211309],[21.001001],[0.],[52.21295471],[21.00240485],[19.01653566],-95.96245756164905,-183.11929639089834,19.013185393281358
[52.211309],[21.001001],[0.],[52.21140777],[21.00240047],[2.355677],-95.66000882269724,-10.989232297268662,2.35495167251781
[52.211309],[21.001001],[0.],[52.21140777],[21.00240047],[2.355677],-95.66000882269724,-10.989232297268662,2.35495167251781
[52.211309],[21.001001],[0.],[52.21296979],[21.00242827],[19.18811779],-97.56346924164554,-184.79679647721522,19.184694882699457
[52.211309],[21.001001],[0.],[52.21140746],[21.0024233],[2.34525846],-97.22050581741966,-10.954383200170701,2.3445096429028895
[52.211309],[21.001001],[0.],[52.21298493],[21.00245173],[19.35805839],-99.16689480301332,-186.48120002918284,19.354561760722728
[52.211309],[21.001001],[0.],[52.21140708],[21.00244612],[2.33325815],-98.78021798475672,-10.91246432777968,2.3324854934167285
[52.211309],[21.001001],[0.],[52.21300013],[21.00247522],[19.52609251],-100.77252387850572,-188.1725467358624,19.522521070249375
[52.211309],[21.001001],[0.],[52.21300013],[21.00247522],[19.52609251],-100.77252387850572,-188.1725467358624,19.522521070249375
[52.211309],[21.001001],[0.],[52.21140664],[21.00246894],[2.32030732],-100.33995130154068,-10.863406735221798,2.3195104493613212
[52.211309],[21.001001],[0.],[52.21301539],[21.00249874],[19.69194281],-102.38015933280447,-189.8708537168557,19.688295469123137
[52.211309],[21.001001],[0.],[52.21140613],[21.00249177],[2.30692509],-101.90058692089822,-10.807288748329658,2.3061036211661885
[52.211309],[21.001001],[0.],[52.21303072],[21.00252228],[19.85532159],-103.98961869196515,-191.57611540756605,19.851597253891285
[52.211309],[21.001001],[0.],[52.21140613],[21.00249177],[2.30692509],-101.90058692089822,-10.807288748329658,2.3061036211661885
[52.211309],[21.001001],[0.],[52.21303072],[21.00252228],[19.85532159],-103.98961869196515,-191.57611540756605,19.851597253891285
[52.211309],[21.001001],[0.],[52.21140557],[21.00251463],[2.29349886],-103.4630477762471,-10.744332740172233,2.292652403302306
[52.211309],[21.001001],[0.],[52.2130461],[21.00254585],[20.01593283],-105.60073546959435,-193.28830357610843,20.01213039473435
[52.211309],[21.001001],[0.],[52.21140557],[21.00251463],[2.29349886],-103.4630477762471,-10.744332740172233,2.292652403302306
[52.211309],[21.001001],[0.],[52.2130461],[21.00254585],[20.01593283],-105.60073546959435,-193.28830357610843,20.01213039473435
[52.211309],[21.001001],[0.],[52.21140495],[21.00253753],[2.28026978],-105.02826361132965,-10.674896605473942,2.279397907079054
[52.211309],[21.001001],[0.],[52.21306155],[21.00256944],[20.17347433],-107.21336036432005,-195.0073675249531,20.169592705432457
[52.211309],[21.001001],[0.],[52.21140495],[21.00253753],[2.28026978],-105.02826361132965,-10.674896605473942,2.279397907079054
[52.211309],[21.001001],[0.],[52.21140428],[21.00256046],[2.26691116],-106.59596856470506,-10.601086806095077,2.266013462349048
[52.211309],[21.001001],[0.],[52.21307705],[21.00259305],[20.32834749],-108.82700478520579,-196.73134954776967,20.324385621034125
[52.211309],[21.001001],[0.],[52.21140428],[21.00256046],[2.26691116],-106.59596856470506,-10.601086806095077,2.266013462349048
[52.211309],[21.001001],[0.],[52.21140362],[21.0025834],[2.25240438],-108.16369368271812,-10.527165438378917,2.2514804612908152
[52.211309],[21.001001],[0.],[52.21309254],[21.00261665],[20.48214532],-110.44072914253285,-198.45556273810038,20.478102334556134
[52.211309],[21.001001],[0.],[52.21140295],[21.00260633],[2.23671521],-109.73128907542413,-10.453282465621061,2.235764693147055
[52.211309],[21.001001],[0.],[52.21310804],[21.00264026],[20.63494093],-112.05449410384495,-200.17980433656297,20.63081595697221
[52.211309],[21.001001],[0.],[52.21140229],[21.00262926],[2.21986082],-111.29872662141467,-10.379405003719938,2.2188833219015156
[52.211309],[21.001001],[0.],[52.21140229],[21.00262926],[2.21986082],-111.29872662141467,-10.379405003719938,2.2188833219015156
[52.211309],[21.001001],[0.],[52.21312354],[21.00266387],[20.78673471],-113.66829976997425,-201.90407449013145,20.782526864476793
[52.211309],[21.001001],[0.],[52.21140163],[21.00265219],[2.20186437],-112.8659846120936,-10.305499074184743,2.2008595110325477
[52.211309],[21.001001],[0.],[52.21313903],[21.00268748],[20.93752702],-115.2821462169686,-203.62837337550815,20.93323543233225
[52.211309],[21.001001],[0.],[52.21140096],[21.00267512],[2.18275416],-114.43304899243189,-10.23153051221684,2.1817215517635677
[52.211309],[21.001001],[0.],[52.21315453],[21.00271109],[21.08731824],-116.8960334956568,-205.3527011977081,21.082942029280964
[52.211309],[21.001001],[0.],[52.21315453],[21.00271109],[21.08731824],-116.8960334956568,-205.3527011977081,21.082942029280964
[52.211309],[21.001001],[0.],[52.2114003],[21.00269804],[2.16256252],-115.99991359342175,-10.157466504054929,2.1615017836441255
[52.211309],[21.001001],[0.],[52.21317003],[21.0027347],[21.23610872],-118.5099616296915,-207.07705817519505,21.23164701475189
[52.211309],[21.001001],[0.],[52.21139963],[21.00272096],[2.14132461],-117.56658040083563,-10.083276753427029,2.140235365187725
[52.211309],[21.001001],[0.],[52.21318552],[21.00275831],[21.38389882],-120.12393061511497,-208.80144455616147,21.379350735134746
[52.211309],[21.001001],[0.],[52.21318552],[21.00275831],[21.38389882],-120.12393061511497,-208.80144455616147,21.379350735134746
[52.211309],[21.001001],[0.],[52.21139963],[21.00272096],[2.14132461],-117.56658040083563,-10.083276753427029,2.140235365187725
[52.211309],[21.001001],[0.],[52.21139896],[21.00274388],[2.11907711],-119.1330594880998,-10.008934616158673,2.1179589746664464
[52.211309],[21.001001],[0.],[52.21320102],[21.00278192],[21.53068885],-121.7379404214457,-210.5258606029566,21.52605352564316
[52.211309],[21.001001],[0.],[52.21320102],[21.00278192],[21.53068885],-121.7379404214457,-210.5258606029566,21.52605352564316
[52.211309],[21.001001],[0.],[52.21139896],[21.00274388],[2.11907711],-119.1330594880998,-10.008934616158673,2.1179589746664464
[52.211309],[21.001001],[0.],[52.21139829],[21.00276679],[2.09585683],-120.69936863458535,-9.934418081902148,2.094709429886869
[52.211309],[21.001001],[0.],[52.21321652],[21.00280553],[21.67647915],-123.35199099059143,-212.25030659491802,21.671755703795338
[52.211309],[21.001001],[0.],[52.21139762],[21.0027897],[2.07169939],-122.26553260235441,-9.859710527960274,2.0705223368445114
[52.211309],[21.001001],[0.],[52.21323202],[21.00282914],[21.82126999],-124.96608224315536,-213.9747828481904,21.816457543336277
[52.211309],[21.001001],[0.],[52.21139695],[21.00281261],[2.0466378],-123.83158235008668,-9.78480172084633,2.045430708577907
[52.211309],[21.001001],[0.],[52.21324752],[21.00285275],[21.96506169],-126.58021405647338,-215.69928963432673,21.96015936551051
[52.211309],[21.001001],[0.],[52.21139628],[21.00283552],[2.02070124],-125.39755373389738,-9.709687438338193,2.0194637358416574
[52.211309],[21.001001],[0.],[52.21326302],[21.00287637],[22.10785447],-128.19438630136295,-217.42382729920203,22.10286139097717
[52.211309],[21.001001],[0.],[52.21139628],[21.00283552],[2.02070124],-125.39755373389738,-9.709687438338193,2.0194637358416574
[52.211309],[21.001001],[0.],[52.2113956],[21.00285843],[1.99391408],-126.96348620209706,-9.634370363467935,1.9926457766403722
[52.211309],[21.001001],[0.],[52.21327851],[21.00289998],[22.24964855],-129.80859881342005,-219.14839617382796,22.244563849709593
[52.211309],[21.001001],[0.],[52.21139492],[21.00288134],[1.96629487],-128.5294213590422,-9.558859647128163,1.9649953783655139
[52.211309],[21.001001],[0.],[52.21329401],[21.0029236],[22.39044415],-131.42285140693488,-220.8729965906333,22.385266941879
[52.211309],[21.001001],[0.],[52.21139424],[21.00290425],[1.93785564],-130.09540140615144,-9.483170634895716,1.9365245849212855
[52.211309],[21.001001],[0.],[52.21330951],[21.00294721],[22.53024142],-133.0371438722831,-222.5976288905417,22.52497083599166
[52.211309],[21.001001],[0.],[52.21330951],[21.00294721],[22.53024142],-133.0371438722831,-222.5976288905417,22.52497083599166
[52.211309],[21.001001],[0.],[52.21139356],[21.00292716],[1.90860148],-131.66146755508177,-9.407324297286808,1.9072384655085761
[52.211309],[21.001001],[0.],[52.21332501],[21.00297083],[22.66904051],-134.651475978752,-224.32229341518624,22.663675669820464
[52.211309],[21.001001],[0.],[52.21139288],[21.00295008],[1.87853029],-133.22765848263552,-9.331346456872495,1.8771349302579756
[52.211309],[21.001001],[0.],[52.21334051],[21.00299444],[22.80684152],-136.26584747671453,-226.0469905047856,22.80138154947366
[52.211309],[21.001001],[0.],[52.21139288],[21.00295008],[1.87853029],-133.22765848263552,-9.331346456872495,1.8771349302579756
[52.211309],[21.001001],[0.],[52.21334051],[21.00299444],[22.80684152],-136.26584747671453,-226.0469905047856,22.80138154947366
[52.211309],[21.001001],[0.],[52.21139219],[21.00297299],[1.8476329],-134.79400887848652,-9.255266835610783,1.8462048075649544
[52.211309],[21.001001],[0.],[52.21335602],[21.00301806],[22.94364453],-137.88025809762928,-227.7717204946055,22.938088551257632
[52.211309],[21.001001],[0.],[52.21139219],[21.00297299],[1.8476329],-134.79400887848652,-9.255266835610783,1.8462048075649544
[52.211309],[21.001001],[0.],[52.21335602],[21.00301806],[22.94364453],-137.88025809762928,-227.7717204946055,22.938088551257632
[52.211309],[21.001001],[0.],[52.21139151],[21.00299591],[1.81589336],-136.36054814138348,-9.179117947874756,1.8144321570487718
[52.211309],[21.001001],[0.],[52.21337152],[21.00304168],[23.07944957],-139.49470755708447,-229.49648371566627,23.073796711432312
[52.211309],[21.001001],[0.],[52.21139083],[21.00301883],[1.78328957],-137.92729925991782,-9.102933887306444,1.7817948497989726
[52.211309],[21.001001],[0.],[52.21338702],[21.00306529],[23.21425666],-141.10919555827596,-231.22128048766461,23.2085060401812
[52.211309],[21.001001],[0.],[52.21139014],[21.00304175],[1.74979407],-139.49427796982098,-9.026749117911601,1.7482654531598807
[52.211309],[21.001001],[0.],[52.21340252],[21.00308891],[23.34806576],-142.7237217902685,-232.94611112038973,23.342216504847595
[52.211309],[21.001001],[0.],[52.21138946],[21.00306468],[1.71537489],-141.06149199495428,-8.9505970068035,1.71381198419828
[52.211309],[21.001001],[0.],[52.21341802],[21.00311253],[23.48087682],-144.33828593495264,-234.67097591089168,23.47492804576706
[52.211309],[21.001001],[0.],[52.21138946],[21.00306468],[1.71537489],-141.06149199495428,-8.9505970068035,1.71381198419828
[52.211309],[21.001001],[0.],[52.21138877],[21.00308761],[1.67999691],-142.62894081505738,-8.87450857210642,1.6783993299870184
[52.211309],[21.001001],[0.],[52.21343352],[21.00313615],[23.61268973],-145.9528876655225,-236.39587513711112,23.60664056322919
[52.211309],[21.001001],[0.],[52.21138809],[21.00311055],[1.64362333],-144.19661576004316,-8.798511556442326,1.6419906781255973
[52.211309],[21.001001],[0.],[52.21344903],[21.00315977],[23.74350436],-147.56752665191155,-238.1208090621262,23.737353928653228
[52.211309],[21.001001],[0.],[52.21138741],[21.00313349],[1.60621681],-145.76450019059357,-8.722629140140254,1.6045486967333118
[52.211309],[21.001001],[0.],[52.21346453],[21.00318339],[23.87332055],-149.18220256274884,-239.84577792707427,23.8670679790004
[52.211309],[21.001001],[0.],[52.21346453],[21.00318339],[23.87332055],-149.18220256274884,-239.84577792707427,23.8670679790004
[52.211309],[21.001001],[0.],[52.21138673],[21.00315643],[1.56774099],-147.33257011921964,-8.64687913786563,1.5660370301495823
[52.211309],[21.001001],[0.],[52.21348003],[21.00320701],[24.00213811],-150.7969150653591,-241.57078194902877,23.995782517705333
[52.211309],[21.001001],[0.],[52.21138605],[21.00317937],[1.52816178],-148.90079516090617,-8.571273122334471,1.5264215739022853
[52.211309],[21.001001],[0.],[52.21349554],[21.00323063],[24.12995681],-152.41166383272002,-243.29582132241433,24.123497318401164
